check,expiry,K1,K2,K3,C1,C2,C3,B_value,B_exec,executable,k_bucket,expiry_short,expiry_long,T_short,T_long,w_short,w_long,k_short,k_long
butterfly,2026-08-31 00:00:00,6760.0,6770.0,6775.0,743.6297551369206,734.0590662420689,729.2237217946431,-0.03333333333330302,0.13333333333332575,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6775.0,6790.0,6800.0,729.2237217946431,714.8176884523655,705.1469995575137,-0.03999999999996362,0.13999999999998636,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6800.0,6810.0,6820.0,705.1469995575137,695.5763106626621,685.8056217678103,-0.10000000000013642,0.10000000000002274,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6820.0,6825.0,6830.0,685.8056217678103,681.2202773203844,676.4849328729586,-0.07500000000004547,0.14999999999997726,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6825.0,6830.0,6850.0,681.2202773203844,676.4849328729586,657.2435550832552,-0.05999999999994543,0.20000000000004547,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6865.0,6875.0,6880.0,642.8875217409776,633.4668328461258,628.5314883987,-0.14999999999986358,0.10000000000013642,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6930.0,6940.0,6945.0,581.3280439244414,572.0073550295897,567.0220105821638,-0.21666666666669698,0.10000000000002274,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6945.0,6950.0,6955.0,567.0220105821638,562.536666134738,557.6513216873121,-0.20000000000004547,0.10000000000002274,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6955.0,6960.0,6975.0,557.6513216873121,553.1659772398863,539.1099438976087,-0.14999999999997726,0.14999999999997726,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6975.0,6980.0,6990.0,539.1099438976087,534.5245994501829,525.0539105553312,-0.10000000000013642,0.20000000000004547,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6980.0,6990.0,6995.0,534.5245994501829,525.0539105553312,520.2685661079053,-0.03333333333330302,0.2666666666666515,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,6995.0,7000.0,7010.0,520.2685661079053,515.8832216604794,506.6125327656277,-0.16666666666674246,0.13333333333332575,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7000.0,7010.0,7020.0,515.8832216604794,506.6125327656277,497.291843870776,-0.024999999999977263,0.30000000000001137,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7030.0,7035.0,7040.0,488.0211549759243,483.5358105284984,478.95046608107253,-0.05000000000001137,0.35000000000002274,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7035.0,7040.0,7050.0,483.5358105284984,478.95046608107253,469.7297771862208,-0.016666666666708352,0.36666666666667425,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7075.0,7090.0,7100.0,447.00305494909156,433.39702160681395,424.27633271196225,-0.029999999999972715,0.3199999999999932,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7120.0,7125.0,7140.0,406.4349549222588,401.99961047483293,388.6435771325554,-0.012500000000045475,0.3499999999999659,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7140.0,7150.0,7160.0,388.6435771325554,379.82288823770364,370.95219934285194,-0.024999999999977263,0.2999999999999545,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7165.0,7170.0,7175.0,366.61685489542606,362.28151044800023,357.89616600057434,-0.025000000000034106,0.30000000000001137,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7170.0,7175.0,7180.0,362.28151044800023,357.89616600057434,353.4608215531485,-0.024999999999977263,0.2999999999999545,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7180.0,7185.0,7190.0,353.4608215531485,349.22547710572263,344.8901326582968,-0.05000000000001137,0.30000000000001137,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7185.0,7190.0,7195.0,349.22547710572263,344.8901326582968,340.40478821087095,-0.07500000000004547,0.30000000000001137,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7195.0,7200.0,7210.0,340.40478821087095,336.26944376344505,327.7487548685933,-0.08333333333331439,0.2666666666666515,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7200.0,7210.0,7225.0,336.26944376344505,327.7487548685933,314.84272152631576,-0.049999999999954525,0.30000000000001137,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7225.0,7230.0,7240.0,314.84272152631576,310.70737707888986,302.33668818403817,-0.03333333333330302,0.3333333333333144,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7230.0,7240.0,7250.0,310.70737707888986,302.33668818403817,293.81599928918644,-0.07500000000004547,0.30000000000001137,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7275.0,7285.0,7290.0,273.18927705205715,264.9685881572055,260.8332437097796,-0.016666666666708352,0.39999999999997726,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7310.0,7315.0,7320.0,244.84186592007617,241.1565214726503,236.87117702522445,-0.29999999999998295,0.10000000000002274,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7325.0,7330.0,7335.0,232.83583257779858,229.00048813037273,224.96514368294686,-0.10000000000002274,0.29999999999998295,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7340.0,7345.0,7350.0,221.029799235521,217.44445478809516,213.3091103406693,-0.2750000000000057,0.10000000000002274,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7350.0,7360.0,7365.0,213.3091103406693,205.6884214458176,201.8030769983917,-0.05000000000001137,0.3333333333333428,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7375.0,7380.0,7390.0,194.43238810354,190.79704365611414,183.3763547612624,-0.05000000000001137,0.4333333333333087,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7390.0,7395.0,7400.0,183.3763547612624,179.84101031383656,176.0556658664107,-0.12500000000002842,0.3499999999999943,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7410.0,7420.0,7425.0,168.93497697155897,161.96428807670725,158.3289436292814,-0.0999999999999659,0.2666666666666515,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7430.0,7440.0,7450.0,154.69359918185555,147.92291028700384,141.0522213921521,-0.05000000000001137,0.3499999999999943,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7450.0,7460.0,7470.0,141.0522213921521,134.63153249730038,127.96084360244868,-0.125,0.35000000000002274,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7470.0,7475.0,7480.0,127.96084360244868,125.57549915502281,121.84015470759695,-0.6749999999999972,-0.25,True,,,,,,,,,
butterfly,2026-08-31 00:00:00,7480.0,7490.0,7500.0,121.84015470759695,116.16946581274523,109.15,-0.6743884589467513,-0.2493884589467541,True,,,,,,,,,
butterfly,2026-08-31 00:00:00,7500.0,7510.0,7520.0,109.15,104.05,98.2,-0.3749999999999858,0.04999999999999716,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7510.0,7520.0,7525.0,104.05,98.2,94.9,-0.2499999999999858,0.1666666666666714,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7535.0,7545.0,7550.0,89.45,84.6,81.7,-0.31666666666664867,0.09999999999999432,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7550.0,7560.0,7565.0,81.7,76.85,74.3,-0.08333333333331439,0.4333333333333371,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7570.0,7575.0,7600.0,71.9,69.75,58.4,-0.09999999999999432,0.3166666666666771,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7620.0,7625.0,7630.0,50.5,48.75,46.599999999999994,-0.20000000000000284,0.14999999999999858,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7630.0,7635.0,7650.0,46.599999999999994,44.900000000000006,39.7,-0.025000000000005684,0.3749999999999929,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7670.0,7675.0,7690.0,33.5,32.35,28.35,-0.13750000000000284,0.20000000000000284,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7690.0,7700.0,7705.0,28.35,26.0,24.75,-0.04999999999999716,0.20000000000000284,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7710.0,7715.0,7720.0,23.65,22.65,21.549999999999997,-0.05000000000000071,0.25,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7730.0,7740.0,7750.0,19.7,18.049999999999997,16.25,-0.07499999999999574,0.25,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7760.0,7765.0,7770.0,14.85,14.35,13.55,-0.15000000000000036,0.15000000000000036,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7765.0,7770.0,7775.0,14.35,13.55,12.7,-0.02500000000000213,0.25,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7775.0,7780.0,7785.0,12.7,12.25,11.55,-0.125,0.15000000000000036,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7870.0,7875.0,7885.0,5.1,4.9,4.45,-0.016666666666667496,0.16666666666666696,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7890.0,7895.0,7900.0,4.25,4.05,3.8,-0.024999999999999467,0.19999999999999973,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7900.0,7910.0,7920.0,3.8,3.55,3.25,-0.02499999999999991,0.09999999999999964,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7920.0,7925.0,7930.0,3.25,3.1500000000000004,3.0,-0.025000000000000355,0.10000000000000009,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7930.0,7945.0,7950.0,3.0,2.675,2.525,-0.03125,0.08749999999999991,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7950.0,7960.0,7970.0,2.525,2.375,2.1500000000000004,-0.037499999999999645,0.07500000000000018,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,7970.0,7975.0,7980.0,2.1500000000000004,2.0999999999999996,2.025,-0.01249999999999929,0.07500000000000018,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,8000.0,8005.0,8010.0,1.775,1.725,1.65,-0.012500000000000178,0.050000000000000044,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,8010.0,8025.0,8050.0,1.65,1.525,1.275,-0.015625,0.11875000000000013,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,8270.0,8275.0,8300.0,0.525,0.55,0.5,-0.029166666666666674,0.09166666666666667,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,8300.0,8325.0,8330.0,0.5,0.45,0.425,-0.012500000000000011,0.10833333333333328,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,8340.0,8360.0,8400.0,0.425,0.425,0.4,-0.008333333333333304,0.13333333333333336,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,8360.0,8400.0,8500.0,0.425,0.4,0.3,-0.010714285714285787,0.10714285714285715,False,,,,,,,,,
butterfly,2026-08-31 00:00:00,8600.0,8700.0,8800.0,0.22499999999999998,0.2,0.15000000000000002,-0.012500000000000011,0.1,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,5800.0,5900.0,5950.0,1695.7862844750546,1596.6674760279673,1547.058071804424,-0.03333333333307564,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,6000.0,6050.0,6100.0,1497.4486675808803,1448.0892633573367,1398.5298591337933,-0.09999999999990905,0.09999999999990905,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,6100.0,6150.0,6200.0,1398.5298591337933,1349.1704549102496,1299.611050686706,-0.09999999999990905,0.09999999999990905,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,6250.0,6300.0,6350.0,1250.3016464631628,1201.042242239619,1151.6828380160757,-0.04999999999972715,0.2500000000002274,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,6350.0,6400.0,6450.0,1151.6828380160757,1102.5734337925321,1053.4140295689886,-0.024999999999863576,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,6500.0,6550.0,6600.0,1004.354625345445,955.6452211219015,906.885816898358,-0.024999999999977263,0.25,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,6600.0,6650.0,6700.0,906.885816898358,858.3764126748144,809.8170084512709,-0.024999999999977263,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,6900.0,6925.0,6950.0,618.8293915570969,595.799689445325,572.4199873335533,-0.17499999999995453,0.15000000000009095,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,7275.0,7300.0,7325.0,285.8838598805204,266.1041577687487,246.12445565697692,-0.10000000000002274,0.35000000000002274,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,7500.0,7510.0,7525.0,123.0,117.15,108.1,-0.11000000000001364,0.3400000000000034,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,7550.0,7570.0,7575.0,94.44999999999999,84.35,81.8,-0.01999999999999602,0.4200000000000159,False,,,,,,,,,
butterfly,2026-09-04 00:00:00,7570.0,7575.0,7580.0,84.35,81.8,79.05,-0.10000000000000853,0.3499999999999943,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6000.0,6050.0,6100.0,1503.8157823542376,1454.3679337823885,1404.8700852105392,-0.02500000000009095,0.20000000000027285,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6100.0,6150.0,6200.0,1404.8700852105392,1355.62223663869,1306.174388066841,-0.09999999999990905,0.15000000000009095,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6200.0,6250.0,6300.0,1306.174388066841,1256.9765394949918,1207.7286909231425,-0.02500000000009095,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6350.0,6400.0,6450.0,1158.7308423512934,1109.732993779444,1060.685145207595,-0.024999999999863576,0.25,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6550.0,6600.0,6650.0,963.2894480638967,914.8915994920475,866.3937509201983,-0.05000000000006821,0.15000000000009095,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6650.0,6700.0,6750.0,866.3937509201983,818.3959023483491,770.3480537764999,-0.024999999999977263,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6750.0,6800.0,6850.0,770.3480537764999,723.1002052046507,675.8023566328015,-0.024999999999977263,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6900.0,6925.0,6950.0,628.9045080609524,605.9055837750278,582.7066594891032,-0.10000000000002274,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6925.0,6950.0,6975.0,605.9055837750278,582.7066594891032,559.4577352031786,-0.02500000000009095,0.35000000000002274,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,6975.0,7000.0,7025.0,559.4577352031786,536.9588109172539,514.2098866313294,-0.125,0.3000000000000682,False,,,,,,,,,
butterfly,2026-09-11 00:00:00,7150.0,7175.0,7200.0,403.4652652017064,382.36634091578185,361.0174166298572,-0.125,0.25,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5275.0,5300.0,5325.0,2220.138115750562,2195.5800237085823,2170.721931666603,-0.1499999999996362,0.0500000000001819,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5325.0,5350.0,5375.0,2170.721931666603,2146.063839624623,2121.205747582643,-0.1000000000003638,0.09999999999990905,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5375.0,5400.0,5425.0,2121.205747582643,2096.497655540664,2071.7395634986838,-0.025000000000545697,0.25,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5425.0,5450.0,5475.0,2071.7395634986838,2047.1314714567045,2022.3233794147247,-0.10000000000013642,0.15000000000009095,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5475.0,5500.0,5525.0,2022.3233794147247,1997.6152873727451,1972.8571953307653,-0.02500000000009095,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5575.0,5600.0,5610.0,1923.4410112468058,1898.8829192048263,1888.8896823880343,-0.12142857142885077,0.11428571428564283,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5620.0,5625.0,5640.0,1878.9964455712425,1874.0748271628468,1859.2599719376587,-0.012500000000272848,0.25,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5625.0,5640.0,5650.0,1874.0748271628468,1859.2599719376587,1849.366735120867,-0.009999999999990905,0.2600000000002183,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5670.0,5675.0,5680.0,1829.6302614872832,1824.7086430788872,1819.7370246704913,-0.02500000000009095,0.1999999999998181,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5680.0,5690.0,5700.0,1819.7370246704913,1809.9437878536994,1800.0005510369076,-0.07500000000004547,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5700.0,5710.0,5720.0,1800.0005510369076,1790.1573142201157,1780.2640774033237,-0.02500000000009095,0.25,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5720.0,5725.0,5730.0,1780.2640774033237,1775.3424589949277,1770.3708405865318,-0.02500000000009095,0.25,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5740.0,5750.0,5760.0,1760.5276037697402,1750.8343669529481,1740.8411301361564,-0.14999999999986358,0.10000000000013642,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5770.0,5775.0,5780.0,1730.9478933193645,1726.0262749109684,1721.0546565025725,-0.024999999999863576,0.2500000000002274,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5790.0,5800.0,5810.0,1711.2614196857808,1701.568182868989,1691.5249460521968,-0.1750000000001819,0.09999999999990905,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5810.0,5820.0,5825.0,1691.5249460521968,1681.6817092354052,1676.7100908270093,-0.03333333333330302,0.2666666666666515,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5830.0,5840.0,5850.0,1671.7884724186133,1661.9452356018212,1652.0519987850294,-0.024999999999863576,0.20000000000004547,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5860.0,5870.0,5875.0,1642.2087619682377,1632.4155251514455,1627.4439067430496,-0.04999999999972715,0.16666666666696983,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5875.0,5880.0,5890.0,1627.4439067430496,1622.5722883346539,1612.679051517862,-0.0500000000001819,0.16666666666674246,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5890.0,5900.0,5910.0,1612.679051517862,1603.03581470107,1592.9925778842783,-0.1999999999998181,0.09999999999990905,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5910.0,5920.0,5925.0,1592.9925778842783,1583.1493410674864,1578.1777226590903,-0.03333333333353039,0.26666666666642413,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5925.0,5930.0,5940.0,1578.1777226590903,1573.3061042506945,1563.4628674339026,-0.03333333333353039,0.2666666666666515,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5940.0,5950.0,5970.0,1563.4628674339026,1553.8696306171105,1533.983156983527,-0.23333333333312112,2.2737367544323206e-13,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,5980.0,5990.0,6000.0,1524.089920166735,1514.346683349943,1504.4034465331513,-0.09999999999990905,0.1999999999998181,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6000.0,6010.0,6025.0,1504.4034465331513,1494.6102097163593,1479.8953544911717,-0.009999999999763531,0.22000000000002728,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6010.0,6025.0,6030.0,1494.6102097163593,1479.8953544911717,1474.9737360827758,-0.012500000000045475,0.22499999999990905,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6050.0,6060.0,6070.0,1455.287262449192,1445.4940256324,1435.6007888156082,-0.049999999999954525,0.29999999999972715,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6070.0,6075.0,6080.0,1435.6007888156082,1430.7791704072122,1425.8575519988162,-0.049999999999954525,0.3000000000001819,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6090.0,6100.0,6120.0,1416.0643151820245,1406.4210783652325,1386.5846047316488,-0.1833333333331666,0.10000000000013642,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6120.0,6125.0,6140.0,1386.5846047316488,1381.9129863232529,1367.0481310980651,-0.21250000000009095,0.1000000000003638,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6170.0,6175.0,6180.0,1337.6184206476894,1332.8968022392935,1327.7751838308977,-0.20000000000004547,0.15000000000009095,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6180.0,6190.0,6200.0,1327.7751838308977,1318.0319470141058,1308.2387101973138,-0.02500000000009095,0.3500000000001364,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6190.0,6200.0,6210.0,1318.0319470141058,1308.2387101973138,1298.3954733805222,-0.024999999999863576,0.29999999999972715,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6220.0,6225.0,6230.0,1288.7022365637301,1283.930618155334,1278.8589997469383,-0.14999999999986358,0.14999999999986358,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6230.0,6240.0,6250.0,1278.8589997469383,1269.1657629301465,1259.3725261133545,-0.049999999999954525,0.2999999999999545,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6270.0,6275.0,6280.0,1239.8360524797706,1235.2144340713746,1230.0928156629789,-0.24999999999977263,0.0,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6290.0,6300.0,6310.0,1220.299578846187,1210.906342029395,1200.7131052126033,-0.40000000000009095,-0.049999999999954525,True,,,,,,,,,
butterfly,2026-09-18 00:00:00,6320.0,6325.0,6330.0,1191.0198683958115,1186.5482499874156,1181.3266315790195,-0.375,-0.0500000000001819,True,,,,,,,,,
butterfly,2026-09-18 00:00:00,6340.0,6350.0,6360.0,1171.5333947622275,1162.0901579454357,1152.0469211286438,-0.3000000000001819,-2.2737367544323206e-13,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6370.0,6375.0,6380.0,1142.353684311852,1137.8320659034562,1132.7104474950602,-0.3000000000001819,0.0500000000001819,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6390.0,6400.0,6420.0,1122.817210678268,1113.2239738614765,1093.6875002278925,-0.11666666666678793,0.23333333333312112,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6420.0,6425.0,6430.0,1093.6875002278925,1089.3158818194966,1083.9942634111007,-0.47499999999990905,-0.14999999999986358,True,,,,,,,,,
butterfly,2026-09-18 00:00:00,6440.0,6450.0,6475.0,1074.301026594309,1065.057789777517,1040.4496977355373,-0.4285714285713311,-0.11428571428541545,True,,,,,,,,,
butterfly,2026-09-18 00:00:00,6475.0,6500.0,6510.0,1040.4496977355373,1016.8416056935577,1006.5483688767657,-0.6071428571430033,-0.3285714285714221,True,,,,,,,,,
butterfly,2026-09-18 00:00:00,6510.0,6520.0,6525.0,1006.5483688767657,997.0551320599739,992.1835136515779,-0.08333333333337123,0.1999999999999318,False,,,,,,,,,
butterfly,2026-09-18 00:00:00,6525.0,6530.0,6540.0,992.1835136515779,987.861895243182,978.2686584263901,-0.3166666666667197,0.03333333333330302,False,,,,,,,,,
